Throughput,Energy,Latency,Batch Size,Frequency,Directory,GPU Max Frequency (MHz),GPU Min Frequency (MHz),GPU Architecture,GPU Number of Cores,Memory Speed (GB/s),DRAM,Shared Memory,Memory Size (GB),Tensor Cores
64.5042,17.01650020695,0.986795,63,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.4885,16.9034329271,0.992399,64,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.4857,16.690597758199996,0.983779,65,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.151,17.13007606044,1.006124,66,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.8238,17.383789382400003,1.004672,67,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.8235,18.22442883082,1.057321,68,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.4929,17.059707578940003,0.989463,69,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.8198,18.574702922630003,1.065829,70,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.825,17.49910665935,1.025069,71,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.8045,18.38414978576,1.057736,72,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.8121,18.6332977224,1.066686,73,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.159,18.30026673824,1.072048,74,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.1638,18.9850632792,1.09288,75,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.8186,18.7499596365,1.077491,76,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.8158,19.54043963998,1.132111,77,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.8129,19.63192451692,1.124252,78,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.1493,19.7581930623,1.136907,79,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.8082,19.8455118106,1.15078,80,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.1349,20.17752937938,1.164294,81,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
72.4725,20.3543779348,1.16459,82,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.1273,20.8362918117,1.201065,83,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.4722,21.34016408075,1.228025,84,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
73.8092,23.38438668372,1.247954,85,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.4013,22.13923560674,1.264459,86,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.1315,21.537843888,1.245376,87,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.4546,22.026242303440004,1.272893,88,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.1456,22.330081961550004,1.283535,89,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.796,22.63374775896,1.298856,90,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
76.129,22.71812574375,1.313775,91,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.463,23.07995103698,1.324594,92,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1323,23.04521743104,1.3217759999999998,93,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
78.1443,23.86516230008,1.372964,94,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.1228,23.64320280924,1.363398,95,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.4487,24.18528212414,1.385533,96,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
79.7865,24.422943363,1.38957,97,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.3776,24.75361950515,1.423855,98,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.3754,24.48427346112,1.409984,99,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
65.5995,25.16617143963,1.4464089999999998,100,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.3729,25.15150947463,1.439291,101,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.1146,25.6049548665,1.469206,102,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.8483,25.65817886898,1.476214,103,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.5399,26.41019875564,1.5154219999999998,104,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
64.4273,26.21995527525,1.512697,105,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.3629,26.569992546,1.512796,106,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.479,27.135443826,1.555753,107,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.8806,27.703082793330005,1.592101,108,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.8075,27.15535251495,1.551285,109,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.7155,27.90650098584,1.594158,110,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
71.116,28.42954482203,1.618507,111,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
57.4996,28.86033412684,1.667756,112,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.1434,28.6222444287,1.655895,113,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.8871,28.957499391800003,1.66201,114,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.1628,28.514776717619995,1.625661,115,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.8823,29.62473516548,1.689571,116,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.3728,29.89127940034,1.706282,117,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.9049,29.96651556288,1.720416,118,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.6325,30.24030200214,1.728687,119,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.8638,30.64714891476,1.754732,120,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.0915,30.26813959444,1.740937,121,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.3726,31.54955345496,1.801372,122,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.6122,31.50632960236,1.808228,123,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.8946,31.112661087200003,1.786708,124,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.1345,31.86397583103,1.828813,125,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.3551,31.94036353598,1.821478,126,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.619,31.851970736100004,1.83263,127,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.9112,32.7793084696,1.876336,128,828750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.3148,0.60189621808,0.048184,1,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
20.87,1.20893284376,0.089407,2,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.4619,1.4755266924,0.1100859999999999,3,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.7898,1.79770433828,0.135188,4,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.1013,2.09154189816,0.1572029999999999,5,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.6104,2.36942511,0.1754349999999999,6,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.7831,2.68846136954,0.1977789999999999,7,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.0882,2.939856576,0.2128479999999999,8,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.2837,3.2581827491199995,0.2342209999999999,9,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.5429,3.3811405182,0.240858,10,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.3711,3.7918702965,0.2670349999999999,11,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.5683,4.0494996069,0.2856809999999999,12,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
39.7775,4.369659027999999,0.30611,13,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
39.2238,4.64548409,0.327262,14,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
39.8901,4.85232489774,0.338854,15,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
40.9443,5.184209464,0.3610399999999999,16,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
40.7031,5.41997087632,0.379654,17,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
41.563,5.6884524576,0.398235,18,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
41.258,5.8001670957,0.40479,19,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
41.4309,6.171074205479999,0.4275029999999999,20,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.7743,6.401783466,0.443944,21,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.9328,6.77221548887,0.4659589999999999,22,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
43.608,7.091936014499999,0.4898929999999999,23,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.2705,7.269263411800001,0.49738,24,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
46.4422,7.526875403449998,0.5135649999999999,25,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
42.9438,8.02674833341,0.534467,26,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.712,7.743417948,0.520811,27,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.1025,8.61302362446,0.585534,28,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
46.7584,8.829230494880001,0.600641,29,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
46.7714,9.05498692995,0.608165,30,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.3259,8.891044795500001,0.616727,31,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.3932,9.380219761,0.634957,32,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.654,9.88820373354,0.664026,33,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
47.3298,10.16516049776,0.681364,34,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
48.7193,10.10301912418,0.698974,35,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
48.3312,10.73025401643,0.722853,36,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
47.7687,10.748208324659998,0.7243259999999999,37,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.3243,11.086141845519998,0.7402639999999999,38,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
48.1321,11.827142017920002,0.784544,39,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
47.7104,11.167761696,0.749112,40,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
43.7762,12.16896714176,0.811712,41,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
44.1065,12.61698295858,0.8425819999999999,42,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
44.9401,12.492190422399998,0.8346399999999999,43,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
45.4375,13.08032573129,0.863491,44,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
46.274,13.25980924422,0.8826579999999999,45,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
47.2674,12.797654576,0.844256,46,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
48.2609,13.712672698949998,0.906915,47,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.3231,13.50801691952,0.8949309999999999,48,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.206,13.9771945984,0.936508,49,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
52.1861,13.58053738284,0.8987459999999999,50,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
52.8711,14.92826826183,1.000901,51,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
53.5271,14.02710437392,0.928276,52,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.199,14.858194752,0.992664,53,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.5356,15.507445361909998,1.017607,54,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.4997,16.08818672328,1.080298,55,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.1846,15.50570505,1.031925,56,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.8451,15.3766382679,1.021371,57,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.5194,16.57439839683,1.098171,58,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.8543,15.79086103944,1.048484,59,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.8555,16.159538669339998,1.053877,60,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.8345,16.532534760959997,1.089664,61,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.502,17.540748207070003,1.157783,62,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.8398,17.559236249250002,1.157097,63,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.838,16.3418633808,1.082784,64,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.9412,18.53097813855,1.207163,65,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
67.1594,18.6621762384,1.211688,66,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.7664,18.543197376,1.218024,67,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.604,18.58043553925,1.217515,68,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.9334,19.39860615554,1.284226,69,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
66.8319,18.44782552632,1.203756,70,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.4941,18.7714582896,1.225547,71,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
53.583,20.105139865,1.327475,72,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
54.0993,20.59829242334,1.342882,73,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.4251,20.49371388396,1.3243589999999998,74,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.4285,20.25795423551,1.329413,75,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.1562,20.376612501,1.31754,76,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
68.1724,20.8460762991,1.348763,77,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
52.3151,21.6796644054,1.398246,78,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
53.118,21.2128489744,1.373818,79,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
53.2451,21.56129519154,1.396798,80,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
69.4911,21.67070323002,1.413579,81,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.3126,21.76659505297,1.407037,82,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.9223,22.40645952445,1.466233,83,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
54.5155,22.371861771,1.456217,84,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.9089,23.14028893961,1.5045769999999998,85,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.5064,23.44580316075,1.5181909999999998,86,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.8808,23.47912843848,1.529294,87,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.9093,24.13369044584,1.540988,88,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.6242,24.2568048219,1.573901,89,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.5723,25.68504117036,1.656798,90,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
49.9174,26.65833162174,1.722357,91,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
50.4193,27.39441595576,1.7387439999999998,92,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
52.0931,26.86299063156,1.7375779999999998,93,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
51.3909,28.119593544590003,1.817407,94,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
54.2893,27.9676189044,1.802136,95,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.6288,28.411665724340004,1.861094,96,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.8846,28.81952436032,1.856464,97,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.9066,29.63371054365,1.917723,98,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
56.7114,29.84588667,1.94148,99,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
57.084,30.10282352396,1.924541,100,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
57.5041,30.18404434998,1.970117,101,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
57.9011,30.48540385425,1.959225,102,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
55.5101,31.17201668636,2.011913,103,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
58.7042,31.0908698418,2.029556,104,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.1225,31.26607255746,2.027313,105,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.4892,31.3660208014,2.03818,106,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
59.8955,31.94334169264,2.058932,107,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.3011,31.88820314568,2.064111,108,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.9003,32.11905886992,2.085534,109,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.102,32.62897369303,2.100059,110,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.4984,33.03348212178,2.122437,111,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
61.9003,33.49442661806,2.153891,112,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
62.878,33.4699633935,2.16969,113,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.1234,33.78310715478,2.178563,114,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.3765,34.11802305014,2.224294,115,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
60.5015,34.17590135486,2.215846,116,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
63.8848,34.38250187896,2.237656,117,675750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.2048,0.6179744415599999,0.051926,1,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.3174,1.24803067326,0.0970729999999999,2,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.7551,1.51620781244,0.1194679999999999,3,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.7785,1.8671118302,0.1456609999999999,4,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.7901,2.13427948356,0.166173,5,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.1219,2.508675,0.1937499999999999,6,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.5867,2.76112636419,0.212613,7,624750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
